Title,Chapter,Position,Reader URL,Quote,Quote URL,Note,Created,Tags,Color,Quote Image URL
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,64.87936895946098,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|9464,"Relationships. Does this individual get along with others on the team and support collective decision making, or is he difficult to work with?
Trust. Can you trust this person to keep her word and follow through on commitments?",https://www.bookfusion.com/quote/1659071-1e9731e3,,2024-05-06 07:04:01 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,64.9381695305198,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|9693,"To get a quick read on the criteria you use, fill out table 7-1. Divide 100 points among the six criteria according to the relative weight you place on them when you evaluate direct reports. Record those numbers in the middle column, making sure they add up to 100. Now identify one of these criteria as your threshold issue, meaning that if a person does not meet a basic threshold on that dimension, nothing else matters. Label your threshold issue with an asterisk in the right-hand column",https://www.bookfusion.com/quote/1659072-cee4050f,,2024-05-06 07:04:33 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.07733944106077,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|10235,"Now step back. Does this analysis accurately represent the values you apply when you evaluate people on your team? If so, does it suggest any potential blind spots in the way you evaluate people? It is worthwhile to spend some time thinking about the criteria you will use",https://www.bookfusion.com/quote/1659074-1373b71c,,2024-05-06 07:05:11 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.06527120158582,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|10188,"TABLE 7-1

Assessment of evaluative criteria",https://www.bookfusion.com/quote/1659075-ce676687,,2024-05-06 07:05:35 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.17131764633383,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|10601,Check Your Assumptions,https://www.bookfusion.com/quote/1659076-c21ab3a3,,2024-05-06 07:06:11 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.25759272002712,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|10937,"Likewise, you may have designated trust as a threshold issue—many leaders do—because you believe you must be able to trust those who work for you and because you think trustworthiness is a trait that cannot be changed. You may be right in these assumptions, but it’s essential that you be conscious you are making them",https://www.bookfusion.com/quote/1659077-ebe93bbe,,2024-05-06 07:06:18 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.17722338054497,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|10624,Your assessments are likely to reflect assumptions you hold about what you can and can’t change in the people who work for you,https://www.bookfusion.com/quote/1659078-3d21a009,,2024-05-06 07:06:23 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.41679077267545,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|11557,"If you’re an insider, try to solicit the opinions of people you respect in each function who know the individuals on your team",https://www.bookfusion.com/quote/1659079-af1b271c,,2024-05-06 07:07:07 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.34027299898318,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|11259,"Factor In Functional Expertise
If you’re managing a team whose members have diverse functional expertise",https://www.bookfusion.com/quote/1659080-2fa51e2e,,2024-05-06 07:07:12 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.49125437794645,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|11847,"If you’re entering an enterprise leader role, consider developing your own templates for evaluating people in functions such as marketing, sales, finance, and operations. A good template includes function-specific key performance indicators (KPIs), what the KPIs should and should not show, key questions to ask, and warning signs. To develop each template, talk to experienced enterprise leaders about what they look for in these functions.",https://www.bookfusion.com/quote/1659081-7f2d3a74,,2024-05-06 07:07:35 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.60526072532687,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|12291,Factor In the Extent of Teamwork,https://www.bookfusion.com/quote/1659116-9f78b0ce,,2024-05-06 07:48:40 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.7161858200754,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|12723,"These jobs differ sharply in the extent to which your direct reports operate independently. If your direct reports operate more or less independently, their capacity to work together will be far less important than if you were managing an interdependent product development team. In situations like this, it may be perfectly acceptable to have a high-performing group rather than a true team.",https://www.bookfusion.com/quote/1659117-fcf7e43f,,2024-05-06 07:48:50 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.81761038587554,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|13118,"Factor In the STARS Mix
The criteria you apply may also depend on your STARS portfolio—the mix of start-up, turnaround, accelerated-growth, realignment, or sustaining-success situations you have inherited. In a sustaining-success situation, for example, you may have the time to develop one or two high-potential members of your team. It may be OK if they currently are B-players, if you are confident you can get them to the A-player level.1 In a turnaround, by contrast, you need people who can perform at the A-player level right away",https://www.bookfusion.com/quote/1659119-dc93768e,,2024-05-06 07:49:18 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,65.95600998325853,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|13657,You also should evaluate people based on their STARS experience and capabilities as well as their match to the situation at hand,https://www.bookfusion.com/quote/1659121-4e54926a,,2024-05-06 07:50:01 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.07951685958732,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|14138,"Factor In the Criticality of Positions
Finally, your evaluations of team members should depend on how critical their positions are. As you make your assessments, keep in mind it’s not only about players but also about positions.2 So take some time to assess how important the various positions held by your direct and indirect reports are to your success. If it helps, list the positions and assess the criticality of each on a 1–10 scale",https://www.bookfusion.com/quote/1659122-2c571c6b,,2024-05-06 07:50:59 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.21252426486448,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|14656,"It’s important to do this, because it takes a lot of energy to make changes on your team. It may be all right if you find that you have a B-player in a position that isn’t high on the critical list, but not at all acceptable if the position is critical",https://www.bookfusion.com/quote/1659124-f9e59128,,2024-05-06 07:51:12 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.27825765434508,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|14912,"Assess Your People
When you begin to assess each team member using the criteria and assessments of position criticality you have developed, the first test is whether any of them fail to meet your threshold requirements. If so, begin planning to replace them. However, merely surviving the basic hurdle does not mean they are keepers. Go on to the next step: evaluate their strengths and weaknesses, factoring in the relative value you assign to each criterion. Now",https://www.bookfusion.com/quote/1659128-1ffad7da,,2024-05-06 07:53:34 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.47340365436563,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|15672,"Prepare for each meeting. Review available personnel history, performance data, and other appraisals. Familiarize yourself with each person’s technical or professional skills so that you can assess how he functions on the team.",https://www.bookfusion.com/quote/1659130-6f0e3b33,,2024-05-06 07:54:02 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.40767026488503,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|15416,Meet one-on-one with each member of your new team as soon as possible.,https://www.bookfusion.com/quote/1659131-bad408cb,,2024-05-06 07:54:09 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.4579973912061,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|15612,but your own preparation and focus should be standardized:,https://www.bookfusion.com/quote/1659132-48344f7d,,2024-05-06 07:54:19 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.53194745437179,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|15900,"Create an interview template. Ask people the same set of questions, and see how their answers vary. Here are sample questions.

– What are the strengths and weaknesses of our existing strategy?
– What are the biggest challenges and opportunities facing us in the short term? In the medium term?
– What resources could we leverage more effectively?
– How could we improve the way the team works together?
– If you were in my position, what would your priorities be?",https://www.bookfusion.com/quote/1659136-89518fde,,2024-05-06 07:55:45 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.6516027649107,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|16366,"Look for verbal and nonverbal clues. Note choices of words, body language, and hot buttons.
– Notice what the individual does not say. Does the person volunteer information, or do you have to extract it? Does the person take responsibility for problems in her area? Make excuses? Subtly point fingers at others?
– How consistent are the individual’s facial expressions and body language with his words?
– What topics elicit strong emotional responses? These hot buttons provide clues to what motivates the individual and what kinds of changes she would be energized by.
– Outside these one-on-one meetings, notice how the individual relates to other team members. Do relations appear cordial and productive? Tense and competitive? Judgmental or reserved?",https://www.bookfusion.com/quote/1659137-b7478959,,2024-05-06 07:56:19 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.84623522282592,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|17124,"Test Their Judgment
Make sure you are assessing judgment and not only technical competence or basic intelligence. Some very bright people have lousy business judgment, and some people of average competence have extraordinary judgment.",https://www.bookfusion.com/quote/1659140-a28b7aff,,2024-05-06 07:57:04 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,66.9307128991506,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|17453,One way to assess judgment is to work with a person for an extended time and observe whether he is able to (1) make sound predictions and (2) develop good strategies for avoiding problems.,https://www.bookfusion.com/quote/1659141-302423e1,,2024-05-06 07:57:25 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.11841253864405,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|18184,"quickly. Experiment with the following approach. Ask individuals about a topic they’re passionate about outside work. It could be politics or cooking or baseball; it doesn’t matter. Challenge them to make predictions: “Who do you think is going to do better in the debate?” “What does it take to bake a perfect soufflé?” “Which team will win the game tonight?” Press them to commit themselves; unwillingness to go out on a limb is a warning sign in itself. Then probe why they think their predictions are correct. Does the rationale make sense? If possible, follow up to see what happens.",https://www.bookfusion.com/quote/1659145-634cda0f,,2024-05-06 07:58:29 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.26965068865996,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|18773,"What you’re testing is a person’s capacity to exercise expert judgment in a particular domain. Someone who has become an expert in a private domain is likely to have done so in her chosen field of business, too, given enough passion about it. However you do it, the key is to find ways, beyond just waiting to see how people perform on the job, to probe for the hallmarks of expertise",https://www.bookfusion.com/quote/1659146-6a884abb,,2024-05-06 07:58:51 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.3692778570915,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|19161,"Assess the Team as a Whole
In addition to evaluating individual team members, assess how the entire group works. Use these techniques for spotting problems in the team’s overall dynamics:

Study the data. Read reports and minutes of team meetings. If your organization conducts climate or morale surveys of individual units, examine these as well.",https://www.bookfusion.com/quote/1659148-0de2ef90,,2024-05-06 07:59:17 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.4586341834167,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|19509,"Systematically ask questions. Assess the individual responses to the common set of questions you asked when you met with individual team members. Are their answers overly consistent? If so, this may suggest an agreed-on party line, but it could also mean that everyone genuinely shares the same impressions of what’s going on. It will be up to you to evaluate what you observe. Do the responses show little consistency? If so, the team may lack coherence.",https://www.bookfusion.com/quote/1659149-1f81e436,,2024-05-06 07:59:40 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.57572178342902,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|19965,"Probe group dynamics. Observe how the team interacts in your early meetings. Do you detect any alliances? Particular attitudes? Leadership roles? Who defers to whom on a given topic? When one person is speaking, do others roll their eyes or otherwise express disagreement or frustration? Pay attention to these signs to test your early insights and detect coalitions and conflicts.",https://www.bookfusion.com/quote/1659150-99d51625,,2024-05-06 07:59:57 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.67483540975525,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|20351,"Evolving Your Team
Once you’ve evaluated individual team members’ capabilities, factoring in functional expertise, teamwork requirements, the STARS portfolio, and the criticality of positions, the next step is to figure out how best to deal with each person. By the end of roughly the first 30 days, you should be able to provisionally assign people to one of the following categories:",https://www.bookfusion.com/quote/1659154-10375483,,2024-05-06 08:01:14 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,67.77420580713412,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|20738,"Keep in place. The person is performing well in her current job.
Keep and develop. The individual needs development, and you have the time and energy to do it.
Move to another position. The person is a strong performer but is not in a position that makes the most of his skills or personal qualities.
Replace (low priority). The person should be replaced, but the situation is not urgent.
Replace (high priority). The person should be replaced as soon as possible.
Observe for a while. This person is still a question mark, and you need to learn more before you can make a definitive judgment about them.",https://www.bookfusion.com/quote/1659156-26f60e47,,2024-05-06 08:01:40 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.10107535716854,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|22011,"In addition, your ability to replace someone at all may depend on a host of factors, including legal protections, cultural norms, and political alliances. Sometimes it simply is not possible to replace someone, even if he is performing miserably. If this is the case, you must figure out how to play the hand you were dealt as well as possible.",https://www.bookfusion.com/quote/1659158-204d3b70,,2024-05-06 08:02:33 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.25154319402648,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|22597,"Shift her role. Move her to a position on the team that better suits her skills. This is unlikely to be a permanent solution for a problem performer, but it can help you work through the short-term problem of keeping the organization running while you look for the right person to fill the slot.
Move her out of the way. If she simply can’t contribute productively or is a disruptive or dispiriting influence, then it is better to have her doing nothing than destroying value. Consider shrinking her responsibilities significantly. This also has the virtue of sending a strong signal to her about your view of her contributions, which may help her see that it would be best to move on.",https://www.bookfusion.com/quote/1659160-67d20939,,2024-05-06 08:04:48 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.42768813615028,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|23283,"Move her elsewhere in the organization. Help the person find a suitable position in the larger organization. Sometimes, if handled well, this move can benefit you, the individual, and the organization overall, but don’t pursue this solution unless you are genuinely convinced the person can perform well in the new situation. Simply shifting a problem performer onto someone else’s shoulders will damage your reputation.",https://www.bookfusion.com/quote/1659161-a31dac1e,,2024-05-06 08:05:43 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.58534556248267,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|23897,"As soon as you are reasonably sure that someone is not going to make it, begin looking discreetly for a successor",https://www.bookfusion.com/quote/1659162-84f801a6,,2024-05-06 08:06:04 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.6148742335384,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|24012,Evaluate other people on your team and elsewhere in the organization for the potential to move up. Use skip-level meetings and regular reporting sessions to evaluate the talent pool. Ask human resources to launch a search.,https://www.bookfusion.com/quote/1659163-c0dfdcca,,2024-05-06 08:06:13 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.67264772038659,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|24237,Treat People Respectfully,https://www.bookfusion.com/quote/1659164-52da757f,,2024-05-06 08:06:46 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.86060413093269,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|24969,This process calls for breaking down large goals into their components and working with your team to assign responsibility for each element,https://www.bookfusion.com/quote/1659222-144ac665,,2024-05-06 08:33:25 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.80308741513717,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|24745,Aligning Your Team,https://www.bookfusion.com/quote/1659223-7e767687,,2024-05-06 08:33:34 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.89680884935756,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|25110,Then it calls for making each individual accountable for managing his goals. How do you encourage accountability?,https://www.bookfusion.com/quote/1659224-53daffca,,2024-05-06 08:33:43 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,68.92608074936064,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|25224,"As illustrated in figure 7-2, a blend of push and pull tools works best to align and motivate a team. Push tools, such as goals, performance measurement systems, and incentives, motivate people through authority, loyalty, fear, and expectation of reward for productive work. Pull tools, such as a compelling vision, inspire people by invoking a positive and exciting image of the future",https://www.bookfusion.com/quote/1659226-3720ad84,,2024-05-06 08:34:04 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.02570791779218,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|25612,"The mix of push and pull you use will depend on your assessment of how people on your team prefer to be motivated. Your high-energy go-getters may respond more enthusiastically to pull incentives. With more methodical and risk-averse folks, push tools may prove more effective.",https://www.bookfusion.com/quote/1659228-ffde98a0,,2024-05-06 08:34:44 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.20827213623245,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|26323,"FIGURE 7-2

Using push and pull tools to motivate people",https://www.bookfusion.com/quote/1659229-68599030,,2024-05-06 08:35:42 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.2978852336103,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|26672,"Avoid ambiguously defined goals, such as “Improve sales” or “Decrease product development time.” Instead, define goals in terms that can be quantified. Examples include “Increase sales of product X by 15 to 30 percent over the fourth quarter of this year,” or “Decrease development time on product line Y from twelve months to six months within the next two years.”",https://www.bookfusion.com/quote/1659243-1383dd5c,,2024-05-06 08:54:16 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.39237698098867,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|27040,"Align Incentives
A baseline question to ask yourself is how best to incentivize team members to achieve desired goals. What mix of monetary and nonmonetary rewards will you employ?
It is equally important to decide whether to base rewards more on individual or collective performance. This decision is linked to your assessment of whether you need true teamwork. If so, put more emphasis on collective rewards. If it is sufficient to have a high-performing group, then place more emphasis on individual performance.",https://www.bookfusion.com/quote/1659244-8e8f0e84,,2024-05-06 08:55:11 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.52487084416052,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|27556,"It’s important to strike the right balance. If your direct reports work essentially independently and if the group’s success hinges chiefly on individual achievement, you don’t need to promote teamwork and should consider an individual incentive system. If success depends largely on cooperation among your direct reports and integration of their expertise, true teamwork is essential, and you should use group goals and incentives to gain alignment.",https://www.bookfusion.com/quote/1659246-b6c983c4,,2024-05-06 08:55:44 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.64067458890955,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|28007,"Usually, you will want to create incentives for both individual excellence (when your direct reports undertake independent tasks) and for team excellence (when they undertake interdependent tasks). The correct mix depends on the relative importance of independent and interdependent activity for the overall success of your unit. (See box, “The Incentive Equation.”)",https://www.bookfusion.com/quote/1659247-92ad64a7,,2024-05-06 08:56:08 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.77573616260797,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|28533,The relative sizes of nonmonetary and monetary rewards depend on (1) the availability of nonmonetary rewards such as advancement and recognition and (2) their perceived importance to the people involved.,https://www.bookfusion.com/quote/1659249-5ea988e9,,2024-05-06 08:56:50 UTC,"",#FED000,
"The First 90 Days, Updated and Expanded: Proven Strategies for Getting Up to Speed Faster and Smarter",7. Build Your Team,69.73542310734057,https://reader.bookfusion.com/books/4306007-the-first-90-days-updated-and-expanded-proven-strategies-for-getting-up-to-speed-faster-and-smarter?type=epub_reflowable#13|28376,"The Incentive Equation
The incentive equation defines the mix of incentives that you will use to motivate desired performance. Here are the basic formulas:",https://www.bookfusion.com/quote/1659250-b7115813,,2024-05-06 08:56:55 UTC,"",#FED000,
